,code,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,continent,cc,country_name,country,per_capita,cumulative,pop,gdp
120,MAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028999999999999998,0.033,0.04,0.091,0.149,0.175,0.19,0.23399999999999999,0.212,0.369,0.465,0.319,0.396,0.38799999999999996,0.33,0.355,0.42100000000000004,0.524,0.684,0.831,0.941,1.087,2.56,2.926,3.563,4.171,3.5839999999999996,3.555,3.5189999999999997,3.054,3.267,3.3689999999999998,3.636,3.7710000000000004,3.075,3.9539999999999997,4.415,4.254,5.46,5.4079999999999995,5.62,5.817,7.282,8.19,8.036,9.626,11.12,11.093,11.527999999999999,12.68,13.052999999999999,15.931,15.915,15.827,17.028,17.764,17.783,17.834,18.848,20.083,21.139,22.88,22.528000000000002,24.022,25.118000000000002,27.18,28.543000000000003,29.156999999999996,29.926,30.398000000000003,31.293000000000003,32.385,33.61,37.452,38.107,37.532,43.398999999999994,45.568999999999996,47.43899999999999,50.288999999999994,52.916000000000004,52.648,56.27,56.711999999999996,59.028,58.735,59.643,61.028,61.032,63.831,65.367,71.929,Africa,AF,"Morocco, Kingdom of",Morocco,0.005,0.028999999999999998,6420139.0,0.0
121,MDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.004,0.004,0.005,0.006999999999999999,0.006,0.006,0.006999999999999999,0.006999999999999999,0.021,0.024,0.02,0.027000000000000003,0.028999999999999998,0.04,0.040999999999999995,0.038,0.046,0.053,0.066,0.067,0.08800000000000001,0.09,0.106,0.11199999999999999,0.11800000000000001,0.134,0.136,0.14800000000000002,0.152,0.161,0.168,0.18100000000000002,0.205,0.226,0.239,0.28,0.285,0.32799999999999996,0.33399999999999996,0.386,0.433,0.502,0.569,0.584,0.564,0.551,0.614,0.5479999999999999,0.625,0.7,0.7040000000000001,0.743,0.7290000000000001,0.7559999999999999,0.856,0.93,0.8390000000000001,0.77,0.821,0.7559999999999999,0.301,0.257,0.235,0.255,0.31,0.34299999999999997,0.409,0.40299999999999997,0.584,0.726,0.807,0.8690000000000001,1.182,1.419,1.599,1.787,2.162,2.447,2.806,2.8689999999999998,3.028,3.0660000000000003,3.675,3.2289999999999996,1.755,1.8319999999999999,2.656,2.812,3.161,3.806,4.05,4.604,5.132000000000001,5.562,5.957000000000001,6.3020000000000005,6.882999999999999,7.805,8.557,9.363999999999999,9.995,10.509,10.942,11.284,11.844000000000001,12.702,13.508,14.33,15.134,15.825,16.269000000000002,16.942999999999998,17.820999999999998,18.913,19.9,20.741999999999997,21.534000000000002,22.636,23.506999999999998,24.305999999999997,25.14,25.346999999999998,26.343000000000004,25.843000000000004,26.329,26.703000000000003,26.94,29.053,29.128,29.006999999999998,29.781999999999996,29.116,27.779,22.373,20.978,15.845999999999998,12.427,11.405,11.687000000000001,7.301,6.444,4.685,3.573,3.787,4.052,4.404,4.613,4.938,5.03,4.979,5.19,4.54,4.831,4.945,4.766,4.899,4.748,4.785,4.896,5.292000000000001,5.877999999999999,5.957999999999999,Europe,EU,"Moldova, Republic of",Moldova,0.0,0.0,782030.0,0.0
122,MDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.006999999999999999,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.004,0.004,0.004,0.304,0.245,0.308,0.253,0.289,0.304,0.319,0.315,0.374,0.374,0.39899999999999997,0.355,0.396,0.461,0.483,0.557,0.579,0.8420000000000001,0.912,0.85,0.971,1.026,1.286,1.073,1.187,1.693,0.992,0.846,1.0170000000000001,1.13,1.614,1.025,1.013,0.65,0.866,1.053,1.137,1.2819999999999998,1.286,0.9259999999999999,0.929,1.01,0.98,1.006,1.246,1.286,1.341,1.6230000000000002,1.7109999999999999,1.817,1.867,1.735,1.232,1.68,1.7890000000000001,1.725,1.666,1.7830000000000001,1.869,1.754,1.9380000000000002,2.377,2.74,3.1439999999999997,3.102,3.52,3.359,3.886,4.188,4.015,Africa,AF,"Madagascar, Republic of",Madagascar,0.001,0.004,3619649.0,0.0
123,MDV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.006999999999999999,0.011000000000000001,0.015,0.022000000000000002,0.028999999999999998,0.044000000000000004,0.048,0.048,0.051,0.059000000000000004,0.066,0.081,0.081,0.095,0.125,0.172,0.154,0.231,0.198,0.198,0.249,0.289,0.33,0.3,0.42100000000000004,0.451,0.462,0.594,0.506,0.667,0.601,0.758,0.78,0.843,0.883,0.934,0.986,1.11,1.092,1.315,1.301,1.444,1.499,1.565,1.6669999999999998,Asia,AS,"Maldives, Republic of",Maldives,0.031,0.004,119000.0,0.0
124,MEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.579,0.531,0.539,0.495,0.579,0.6890000000000001,0.736,0.755,1.0,1.3119999999999998,1.425,1.557,1.7180000000000002,1.7069999999999999,1.92,2.2640000000000002,3.77,3.693,4.155,8.402000000000001,8.632,11.743,10.142000000000001,14.315,17.184,26.131999999999998,30.642,41.083999999999996,76.237,90.288,85.551,72.038,67.872,57.085,44.68600000000001,31.796,24.083000000000002,22.148000000000003,20.379,16.752,16.195,16.741,18.892,21.426,21.961,24.903000000000002,24.265,22.664,23.209,22.546,18.977,19.058,20.124000000000002,22.615,25.623,29.351999999999997,30.509,28.959,30.508000000000003,34.889,37.211999999999996,36.707,36.27,39.662,42.13399999999999,49.278,54.008,58.287,63.052,65.24,63.744,66.292,74.2,75.168,80.845,90.006,93.887,102.176,113.95100000000001,126.19,132.279,144.072,154.747,164.165,183.774,192.43599999999998,222.167,240.321,267.818,283.797,304.01,277.66700000000003,276.76599999999996,287.51099999999997,293.556,306.194,305.849,360.555,317.04200000000003,330.13300000000004,332.78,338.06699999999995,351.528,331.597,345.76599999999996,368.645,388.35699999999997,390.51599999999996,396.066,410.69800000000004,411.968,437.75800000000004,438.85699999999997,463.99300000000005,476.565,479.787,492.98,475.903,463.783,484.165,496.3,490.13,481.129,481.975,484.629,461.23800000000006,451.08099999999996,438.49800000000005,North America,,"Mexico, United Mexican States",Mexico,0.043,0.52,12033553.0,0.0
125,MHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.084,0.084,0.08800000000000001,0.08800000000000001,0.08800000000000001,0.092,0.08800000000000001,0.099,0.10300000000000001,0.11,0.106,0.11699999999999999,0.114,0.121,0.125,0.128,0.132,0.136,0.139,0.136,0.139,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.147,0.153,0.163,Oceania,OC,"Marshall Islands, Republic of the",Marshall Islands,0.0,0.0,47000.0,0.0
126,MKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.01,0.011000000000000001,0.012,0.022000000000000002,0.042,0.042,0.047,0.037000000000000005,0.055999999999999994,0.065,0.08800000000000001,0.096,0.09,0.09699999999999999,0.10400000000000001,0.113,0.135,0.13699999999999998,0.14800000000000002,0.152,0.15,0.163,0.16699999999999998,0.45799999999999996,0.0,0.0,0.0,0.0,0.0,0.32799999999999996,0.436,0.46399999999999997,0.674,0.735,0.754,0.828,0.8059999999999999,0.9109999999999999,1.034,1.128,1.062,0.981,0.895,0.828,0.862,0.902,0.889,0.991,0.938,0.985,1.133,0.0,0.0,0.040999999999999995,0.01,0.5720000000000001,1.131,1.574,1.774,2.026,1.9469999999999998,1.8430000000000002,1.85,1.837,2.1919999999999997,2.51,2.87,3.116,3.071,3.5210000000000004,3.846,4.031000000000001,4.136,4.602,5.212999999999999,5.364,5.315,5.369,5.742000000000001,5.954,7.78,8.385,7.859,9.389,9.43,9.839,10.155,9.876,11.036,12.004000000000001,11.804,12.845999999999998,11.802,12.709000000000001,13.402000000000001,13.671,14.277999999999999,13.939,14.384,14.34,14.185,10.036,10.985,10.124,10.248,10.637,11.684000000000001,10.578,12.571,11.665999999999999,11.995999999999999,11.925999999999998,10.867,11.225999999999999,11.106,11.179,10.834000000000001,9.384,9.296,8.592,8.5,9.197000000000001,8.735,7.771,7.46,7.024,6.987,7.507999999999999,6.981,8.041,Europe,EU,"Macedonia, The Former Yugoslav Republic of",North Macedonia,0.005,0.003,699253.0,0.0
127,MLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.121,0.11699999999999999,0.139,0.17600000000000002,0.17600000000000002,0.198,0.191,0.22399999999999998,0.198,0.161,0.20199999999999999,0.22699999999999998,0.245,0.267,0.304,0.341,0.34,0.413,0.395,0.428,0.391,0.395,0.365,0.41700000000000004,0.435,0.405,0.38,0.358,0.38299999999999995,0.41600000000000004,0.423,0.434,0.449,0.46,0.46799999999999997,0.47100000000000003,0.493,0.529,0.769,0.802,0.8320000000000001,0.8390000000000001,0.857,0.857,0.89,0.9159999999999999,1.081,1.297,1.557,1.784,1.975,2.158,2.2969999999999997,2.6489999999999996,2.905,3.096,3.1069999999999998,3.1210000000000004,3.273,3.3939999999999997,Africa,AF,"Mali, Republic of",Mali,0.009000000000000001,0.048,5205000.0,5226701824.0
128,MLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245,0.256,0.242,0.231,0.308,0.341,0.297,0.311,0.33,0.38799999999999996,0.341,0.293,0.33,0.41,0.498,0.473,0.414,0.52,0.638,0.652,0.6629999999999999,0.66,0.8390000000000001,0.8059999999999999,0.7440000000000001,0.667,0.762,0.802,0.934,0.905,1.022,1.143,1.3119999999999998,0.997,1.3630000000000002,1.198,1.484,1.854,2.012,2.169,2.408,2.255,2.315,2.891,2.67,2.46,2.5780000000000003,2.5860000000000003,2.545,2.628,2.546,2.665,2.707,2.9789999999999996,2.846,2.654,2.6660000000000004,2.736,2.747,2.533,2.582,2.5780000000000003,2.762,2.438,2.4419999999999997,1.735,1.399,1.5530000000000002,1.5319999999999998,1.554,Europe,EU,"Malta, Republic of",Malta,0.787,0.245,312000.0,490464000.0
129,MMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.158,3.048,3.085,2.935,2.9789999999999996,2.997,3.063,3.0260000000000002,3.111,3.217,3.089,3.2319999999999998,3.173,3.1839999999999997,1.026,0.41,0.308,0.297,0.006999999999999999,0.026000000000000002,0.154,0.10300000000000001,0.802,0.9159999999999999,1.1320000000000001,1.304,1.462,1.421,1.656,2.099,2.411,2.7769999999999997,2.715,2.59,2.88,2.634,2.8569999999999998,2.725,2.806,3.616,2.927,3.213,4.612,5.099,4.894,4.107,4.671,4.583,4.893,5.166,5.146,5.086,5.5089999999999995,5.622999999999999,5.58,5.754,6.5489999999999995,6.676,6.756,4.9430000000000005,4.087,4.425,4.235,4.137,4.842,5.3020000000000005,6.196000000000001,6.906000000000001,7.204,7.444,8.037,8.93,10.043,8.68,9.154,9.78,12.370999999999999,11.529000000000002,12.78,12.795,9.722000000000001,10.155,13.084000000000001,15.068,11.892000000000001,12.936,16.17,22.076,25.469,23.67,26.096,26.232,Asia,AS,"Myanmar, Union of",Myanmar,0.223,3.158,14136658.0,0.0
130,MNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.003,0.006,0.006,0.006,0.005,0.008,0.009000000000000001,0.012,0.013000000000000001,0.012,0.013000000000000001,0.013999999999999999,0.015,0.018000000000000002,0.019,0.02,0.021,0.02,0.022000000000000002,0.023,0.062,0.0,0.0,0.0,0.0,0.0,0.044000000000000004,0.059000000000000004,0.063,0.091,0.099,0.102,0.11199999999999999,0.109,0.12300000000000001,0.14,0.152,0.14300000000000002,0.132,0.121,0.11199999999999999,0.11599999999999999,0.122,0.12,0.134,0.127,0.133,0.153,0.0,0.0,0.006,0.001,0.077,0.153,0.212,0.24,0.27399999999999997,0.263,0.249,0.25,0.248,0.29600000000000004,0.33899999999999997,0.38799999999999996,0.42100000000000004,0.415,0.475,0.519,0.544,0.5589999999999999,0.621,0.7040000000000001,0.7240000000000001,0.718,0.725,0.775,0.804,1.051,1.1320000000000001,1.061,1.268,1.273,1.329,1.371,1.334,1.49,1.621,1.594,1.735,1.594,1.716,1.81,1.8459999999999999,1.9280000000000002,1.882,1.942,1.936,1.915,1.355,1.483,1.294,1.2570000000000001,1.327,1.5530000000000002,1.67,1.758,1.212,1.521,1.6669999999999998,1.766,1.889,2.041,1.751,2.063,2.056,2.605,1.682,2.4219999999999997,2.407,2.213,2.151,2.1069999999999998,2.239,2.015,2.103,2.123,2.461,Europe,EU,"Montenegro, Republic of",Montenegro,0.002,0.0,223633.0,0.0
131,MNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28600000000000003,0.293,0.3,0.304,0.48700000000000004,0.59,0.6890000000000001,0.762,1.136,1.345,1.2930000000000001,1.392,1.9709999999999999,1.601,2.045,1.9569999999999999,1.953,2.125,2.48,2.682,2.847,3.032,3.2760000000000002,3.472,3.741,4.055,4.39,4.961,5.763999999999999,6.277,6.855,6.615,6.712000000000001,6.968999999999999,6.425,8.998,9.595,10.482000000000001,11.493,10.459000000000001,9.89,12.120999999999999,10.994000000000002,9.263,7.9270000000000005,7.899,8.023,7.688,7.687,7.535,7.487,7.87,8.262,8.008,8.571,8.574,9.406,12.079,12.017000000000001,13.074000000000002,13.82,21.426,35.031,43.559,29.586,23.244,25.324,34.154,64.508,65.514,Asia,AS,Mongolia,Mongolia,0.366,0.28600000000000003,780000.0,521151008.0
132,MOZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044000000000000004,0.022000000000000002,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.062,0.051,0.066,0.048,0.051,0.059000000000000004,0.04,0.066,0.066,0.059000000000000004,0.028999999999999998,0.051,0.055,0.047,0.055,0.057999999999999996,0.044000000000000004,0.057999999999999996,0.9009999999999999,0.93,1.073,1.081,1.143,1.3730000000000002,1.5530000000000002,1.7690000000000001,1.817,1.794,1.882,2.63,1.985,1.659,2.1390000000000002,2.003,2.124,1.871,2.7760000000000002,3.238,2.9810000000000003,3.611,3.2960000000000003,3.5589999999999997,3.1460000000000004,2.8819999999999997,2.555,2.7060000000000004,2.866,2.635,3.198,2.479,2.524,1.954,1.511,1.135,0.977,0.977,1.006,1.035,1.015,1.015,1.001,1.075,1.057,1.109,1.09,1.17,1.112,1.167,1.3230000000000002,1.554,1.5390000000000001,1.857,1.865,1.771,1.915,2.187,2.18,2.44,2.634,3.1069999999999998,2.9810000000000003,4.0569999999999995,8.259,6.306,7.726,8.147,8.383,8.706,Africa,AF,"Mozambique, Republic of",Mozambique,0.009000000000000001,0.044000000000000004,5033943.0,0.0
