country,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Europe (other),130412752.0,133743328.0,132083536.0,131838048.0,140789200.0,133853248.0,147182880.0,161446832.0,164066592.0,169045968.0,166462848.0,171775648.0,189604672.0,205282928.0,183610368.0,175615520.0,184944064.0,165942560.0,98121920.0,92343792.0,92581952.0,88991232.0,98429696.0,107311232.0,125942672.0,123139712.0,146226576.0,172790576.0,187574816.0,205422160.0,237500480.0,264694688.0,282003424.0,302426560.0,352557408.0,392051664.0,444205040.0,464895648.0,492042224.0,506984016.0,588317488.0,516004784.0,387951648.0,479133952.0,448191472.0,313261008.0,227673632.0,286524800.0,266651264.0,289551264.0,281849536.0,279739072.0,302683040.0,338249488.0,390443168.0,458029312.0,529437008.0,632058320.0,745360192.0,1212584835.0,1267046015.0,1307252943.0,1374340134.0,1477508914.0,1570580761.0,1664783580.0,1757793485.0,1835192549.0,1892444152.0,1971143637.0,2088371059.0,2213979186.0,2323758559.0,2430569895.0,2509335271.0,2633068716.0,2732485865.0,2822049662.0,2927058745.0,2954544417.0,3064906153.0,3018850793.0,3064047902.0,3111110091.0,3144108476.0,3379569781.0,3400685348.0,3526077838.0,3622947346.0,3557474643.0,3588665839.0,3344481431.0,2851242222.0,2643142056.0,2304247120.0,2241846498.0,2184106447.0,2072332986.0,2040885319.0,2020369125.0,1998270423.0,2064509290.0,2049497389.0,2102589199.0,2122582909.0,2146674025.0,2233558141.0,2233026493.0,2260162680.0,2089201625.0,2198211590.0,2267829823.0,2271867164.0,2205194590.0,2154822875.0,2129327572.0,2142326657.0,2149072913.0
Faeroe Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40304.0,40304.0,54960.0,84272.0,76944.0,98928.0,113584.0,95264.0,117248.0,98928.0,58624.0,113584.0,117248.0,124576.0,120912.0,135568.0,139232.0,168544.0,183200.0,212512.0,256480.0,260144.0,234496.0,252816.0,300448.0,348080.0,329760.0,406704.0,399376.0,479984.0,421360.0,439680.0,458000.0,487312.0,498304.0,516624.0,490976.0,498304.0,527616.0,578912.0,710816.0,666848.0,648528.0,582576.0,575248.0,571584.0,600896.0,589904.0,622880.0,630208.0,688832.0,762112.0,725472.0,732800.0,747456.0,721808.0,677840.0,688832.0,630208.0,575248.0,630208.0,567920.0,589904.0,677840.0,597232.0,617380.12,661711.24,672936.2
Falkland Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274800.0,355408.0,252816.0,102592.0,293120.0,300448.0,311440.0,311440.0,366400.0,102592.0,194192.0,153888.0,47632.0,47632.0,10992.0,10992.0,10992.0,18320.0,0.0,0.0,10992.0,10992.0,10992.0,14656.0,14656.0,14656.0,14656.0,14656.0,14656.0,14656.0,14656.0,25648.0,21984.0,21984.0,25648.0,29312.0,32976.0,36640.0,40304.0,40304.0,40304.0,40304.0,40304.0,40304.0,40304.0,43968.0,43968.0,47632.0,36640.0,36640.0,36640.0,43968.0,43968.0,47632.0,51296.0,51296.0,58624.0,58624.0,58624.0,58624.0,54960.0,54960.0,54960.0,54960.0,54960.0,0.0,0.0,0.0
Fiji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120912.0,131904.0,157552.0,168544.0,157552.0,172208.0,194192.0,164880.0,175872.0,197856.0,194192.0,168544.0,230832.0,241824.0,424905.14,344267.42,322253.7,355229.7,395503.99,432143.99,520050.27,549273.13,578555.41,629851.41,670185.13,622582.84,482997.41,764627.4,709084.25,836455.96,792419.67,1077173.09,835123.37,708925.64,577208.78,572991.35,598085.92,471995.37,549765.1,625202.22,806056.77,663124.51,740032.26,743660.01,738596.81,753894.74,813167.26,782436.28,761104.1,775022.6,833603.76,1045950.69,879452.34,1036074.55,1339983.39,1081006.03,1201372.86,1141139.52,877758.23,778559.6,1201245.43,1067900.73,1041074.88,1129175.61,1146503.49,1250700.34,1264124.92,1344386.66
Finland,600896.0,421360.0,399376.0,512960.0,527616.0,586240.0,615552.0,886688.0,1406976.0,1282400.0,1062560.0,1315376.0,1483920.0,1663456.0,688832.0,106256.0,179536.0,120912.0,73280.0,238160.0,274800.0,282128.0,710816.0,1476592.0,1744064.0,1711088.0,1597504.0,2850592.0,3129056.0,3352560.0,2649072.0,3011808.0,3022800.0,3224320.0,3953456.0,3517440.0,4964720.0,6782064.0,5697520.0,4873120.0,2315648.0,3246304.0,2810288.0,3946128.0,2726016.0,641200.0,3282944.0,5452032.0,8460176.0,4935408.0,6547568.0,7980192.0,8658032.0,7569824.0,9156336.0,10929712.0,12171808.0,12245088.0,10610944.0,13555739.17,15086934.58,14921697.99,16790278.56,19336491.11,22827688.8,25300086.47,29488840.8,28587734.52,33281467.1,37896829.32,40355046.44,40536783.51,44106133.59,49320240.71,46608482.76,46025809.44,51198606.59,50137138.74,51825188.49,54237215.01,58139514.09,51403533.88,42976752.03,41463684.95,42147439.58,49549387.96,53214653.68,57533712.53,52058425.65,52448307.86,56966986.68,55225267.32,54280474.65,56348524.02,61711568.31,58141560.0,64058350.01,62718271.1,59375064.98,58898261.66,57041531.95,62539274.13,65061819.8,72658369.77,68961595.52,57045015.54,68379818.2,66755662.84,58608815.58,55818226.93,63991753.14,56544141.87,51111890.38,51901569.29,47799653.47,44346080.46,47926378.65,45956044.16
France,129276912.0,125004688.0,117662032.0,129342864.0,125997632.0,127426592.0,136568272.0,145596368.0,146713888.0,150095760.0,150612384.0,156907136.0,158577920.0,171112464.0,118350864.0,103233200.0,109689168.0,121604496.0,108450736.0,116141472.0,151777536.0,137909296.0,163150592.0,184189280.0,206634944.0,213827376.0,213732112.0,213039616.0,211636304.0,234305472.0,237654368.0,217513360.0,191795744.0,199405872.0,201369776.0,195390128.0,198097824.0,217722208.0,201798464.0,194617024.0,137737088.0,119922720.0,122505840.0,125257504.0,79992448.0,107172000.0,165253728.0,183639680.0,196522304.0,229076944.0,202307760.0,228761840.0,227021440.0,214585824.0,226391232.0,239024704.0,268545552.0,277548000.0,266207920.0,262289484.9,271360835.7,281373338.3,298866540.3,334226416.6,345538082.1,352111604.2,347604774.3,372475302.1,385101039.0,413759468.2,439625058.8,463142730.1,481611324.9,517578305.4,500018909.2,447805962.8,506683598.2,481986760.3,506828272.6,530382088.1,506198145.0,455612221.1,438010694.3,423952127.1,407300969.3,402459278.9,387421119.5,379692652.7,374658419.7,392941121.8,403101721.8,428649453.8,418445165.7,398644805.8,393394915.3,400563852.3,416189552.7,409449878.4,429788966.1,425674650.1,420652709.4,425882460.6,420919498.2,428002759.9,428927747.1,432639271.3,422101255.2,412898356.6,406790823.0,386942089.4,397900468.6,372792615.7,374112621.7,374258601.9,343572632.5,348163670.7,350104687.1,356300651.2
French Guiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7328.0,10992.0,10992.0,10992.0,14656.0,14656.0,14656.0,14656.0,18320.0,21984.0,21984.0,21984.0,21984.0,25648.0,29312.0,36640.0,43968.0,69616.0,84272.0,84272.0,102592.0,102592.0,102592.0,117248.0,102592.0,117248.0,274800.0,340752.0,329760.0,545936.0,373728.0,326096.0,362736.0,384720.0,355408.0,366400.0,366400.0,417696.0,516624.0,670512.0,630208.0,666848.0,703488.0,699824.0,615552.0,582576.0,487312.0,468992.0,611888.0,465328.0,465328.0,509296.0,458000.0,600896.0,571584.0,553264.0,472656.0,564256.0,556928.0,589904.0,637536.0,641200.0,589904.0,630208.0,732800.0,0.0,0.0,0.0
French Polynesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43968.0,43968.0,51296.0,51296.0,29312.0,36640.0,58624.0,47632.0,65952.0,65952.0,84272.0,120912.0,139232.0,153888.0,161216.0,194192.0,227168.0,216176.0,208848.0,216176.0,212512.0,263808.0,274800.0,311440.0,282128.0,293120.0,329760.0,337088.0,421360.0,458000.0,586240.0,604560.0,608224.0,571584.0,542272.0,436016.0,432352.0,414032.0,425024.0,439680.0,428688.0,432352.0,450672.0,447008.0,494640.0,567920.0,677840.0,707152.0,769440.0,762112.0,820736.0,824400.0,817072.0,842720.0,846384.0,857376.0,831728.0,813408.0,820736.0,802416.0,875656.34,885690.41,945681.27
Gabon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21984.0,131904.0,164880.0,87936.0,73280.0,190528.0,216176.0,381056.0,1011264.0,1960240.0,1432624.0,2081152.0,2843264.0,2737008.0,5309136.0,5448368.0,5364096.0,5703786.41,6306500.42,7554862.23,6746760.67,6624650.98,6564030.83,6543621.23,5508589.24,5979461.57,6298542.54,4950761.03,4009482.39,4320705.76,5757463.76,4485398.85,4521965.57,4917604.28,4974836.38,4374521.83,4606266.07,4753701.68,4774215.91,4957292.25,4787020.96,4669870.17,4772971.67,4543984.75,4613188.16,4656743.56,4857850.97,4142417.93,4089338.21,4143717.59,4218272.37,4782305.7,4941974.5,5077264.15,5257712.2,5169480.48,5287067.71,5476128.51,5526426.56
Gambia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14656.0,14656.0,10992.0,10992.0,14656.0,14656.0,18320.0,21984.0,25648.0,18320.0,18320.0,21984.0,25648.0,29312.0,29312.0,29312.0,32976.0,32976.0,36640.0,47632.0,47632.0,54960.0,65952.0,62288.0,62288.0,98928.0,98928.0,113584.0,139232.0,146560.0,157552.0,157552.0,161216.0,161216.0,172208.0,172208.0,161216.0,179536.0,183200.0,179536.0,175872.0,179536.0,179536.0,186864.0,186864.0,197856.0,197856.0,197856.0,212512.0,230832.0,245488.0,252816.0,289456.0,289456.0,293120.0,293120.0,307776.0,351744.0,366400.0,381056.0,432352.0,447008.0,454336.0,432352.0,512960.0,516719.14,552253.56,622190.04
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6304757.33,6564079.84,6769191.45,7104444.51,7619043.27,8102837.18,8595447.47,9077128.69,9491416.71,9758035.4,10162372.84,10688808.91,11346814.98,11942502.8,12451288.79,12930128.95,13596346.18,14115612.59,14591664.78,15088503.14,15209423.6,15804261.77,15502242.78,15793540.85,16016583.96,16157624.93,17424771.91,17467680.14,18200782.08,18697676.75,18300926.21,17153177.81,16538977.75,15276955.81,9916290.59,6069035.33,2291405.2,4055119.19,4425143.65,4938636.22,4309734.12,4499409.28,3733750.46,3351383.75,3735506.98,4276237.8,5016999.16,6096128.86,6364776.34,5110379.99,6134928.02,6209072.14,7785419.38,8247406.29,7664332.55,8790807.62,9463617.64,9838878.96,10951724.17
Germany,326759184.0,325557392.0,319189360.0,343598928.0,356122480.0,382323744.0,361937248.0,442182512.0,446641600.0,445571712.0,445366528.0,458586240.0,499121072.0,535083232.0,497926608.0,462906096.0,500696592.0,524578544.0,503422608.0,387427696.0,429208288.0,473179952.0,455460848.0,331929088.0,451793184.0,458065952.0,413236912.0,481042896.0,504888208.0,538970736.0,461733616.0,385595696.0,347317888.0,364853792.0,408645920.0,452368432.0,499681664.0,563563504.0,601335680.0,648681888.0,654368416.0,660839040.0,667928880.0,679466816.0,600273120.0,116064528.0,271696592.0,317672464.0,377842672.0,432187120.0,510732288.0,576918784.0,611041616.0,623565168.0,659809456.0,723585040.0,766281632.0,777999104.0,756473104.0,755905184.0,814067520.0,834970640.0,883306128.0,945638096.0,969073040.0,960264784.0,951588432.0,936382832.0,984956480.0,1052176224.0,1026209456.0,1037655792.0,1042155184.0,1086617824.0,1063728816.0,1003602576.0,1092271376.0,1054202416.0,1081015568.0,1120051824.0,1102314400.0,1050831536.0,1018119344.0,1014206192.0,1035915392.0,1046746176.0,1050358880.0,1035431744.0,1032266048.0,1016349632.0,1012901808.0,1014972286.0,966705828.7,956994179.8,940407989.4,940086746.0,960174299.5,932347358.9,924404529.9,896882683.4,900960091.2,917476828.5,900955099.1,901969864.6,887996509.2,867223505.9,878747131.4,852096162.2,854420962.4,789963521.6,833684918.0,810802325.3,815197408.6,832642995.5,793635843.4,797078165.2,801753007.7,799373210.9
Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637536.0,875696.0,868368.0,1018592.0,1003936.0,1187136.0,1077216.0,1293392.0,1363008.0,1322704.0,1461936.0,1344688.0,1432624.0,1722080.0,1648800.0,1703760.0,1439952.0,1494912.0,1761462.81,1687469.63,2621641.05,2291524.45,2420239.91,2471446.76,2932754.17,2741631.85,2426597.21,2991534.11,2957443.68,2649224.06,2548071.95,3029876.85,3028435.38,3639039.27,2567079.88,3301673.96,3030343.69,3263615.17,3411199.24,3295020.35,3754831.38,3865156.48,3888096.22,4435232.77,4828571.67,5154176.34,5468617.23,6204170.8,6245892.71,6369458.53,6100546.08,6732552.29,7231478.89,7437285.5,7152116.1,6803420.8,9160029.48,9619301.33,8925880.6,7497775.37,9710739.42,9533531.44,11519780.08,14281120.0,14121986.3,14447514.56,15103734.35,16764833.13
Gibraltar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117248.0,102592.0,73280.0,65952.0,54960.0,58624.0,51296.0,51296.0,54960.0,47632.0,47632.0,51296.0,54960.0,54960.0,54960.0,47632.0,54960.0,62288.0,65952.0,65952.0,69616.0,80608.0,73280.0,84272.0,76944.0,87936.0,76944.0,76944.0,69616.0,91600.0,87936.0,51296.0,21984.0,36640.0,32976.0,43968.0,40304.0,47632.0,69616.0,69616.0,142896.0,197856.0,234496.0,238160.0,282128.0,274800.0,282128.0,293120.0,307776.0,318768.0,333424.0,344416.0,348080.0,355408.0,384720.0,399376.0,417696.0,414032.0,425024.0,461664.0,465328.0,450672.0,461664.0,490976.0,527616.0,0.0,0.0,0.0
Greece,417696.0,417696.0,333424.0,399376.0,355408.0,278464.0,260144.0,428688.0,729136.0,560592.0,718144.0,905008.0,0.0,1337360.0,10992.0,21984.0,65952.0,91600.0,124576.0,106256.0,677840.0,743792.0,677840.0,919664.0,1297056.0,1978560.0,1821008.0,2315648.0,2374272.0,2704032.0,2854256.0,2729680.0,2682048.0,2300992.0,2832272.0,2912880.0,3367216.0,3587056.0,2843264.0,252816.0,238160.0,135568.0,227168.0,212512.0,109920.0,65952.0,124576.0,168544.0,1352016.0,1641472.0,4129328.0,4576336.0,4799840.0,4887776.0,5085632.0,5957664.0,6291088.0,6818704.0,7452576.0,8120927.68,9391533.35,9808427.02,10148822.43,12239480.64,13201597.13,16998966.15,18620602.64,19504191.24,22286275.67,25434254.93,24126177.22,27749491.39,31477267.02,37131146.09,36061657.05,38669610.04,42655363.6,46656901.97,47677800.93,50818326.86,50888254.99,50124928.62,51508235.31,54788730.91,56284319.44,59771214.66,58273682.15,62575553.95,67051010.32,73230019.66,83375363.77,83350936.29,84915798.12,84229453.79,86391992.45,86945641.44,89098551.49,93804204.26,98624771.25,97941650.36,102982297.8,105368972.3,105011397.7,109083182.1,109530021.0,113925112.1,112464909.9,114582632.9,111112528.2,104340534.0,97342975.8,94531703.27,91417801.13,81722579.66,78655816.3,74962451.62,71373081.31,76000360.87
Greenland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98928.0,98928.0,106256.0,120912.0,102592.0,208848.0,142896.0,161216.0,227168.0,234496.0,223504.0,293120.0,263808.0,329760.0,315104.0,344416.0,388384.0,417696.0,542272.0,406704.0,381056.0,468992.0,553264.0,556928.0,556928.0,505632.0,219840.0,721808.0,392048.0,571584.0,564256.0,527616.0,516624.0,362736.0,567920.0,509296.0,326096.0,234496.0,545936.0,472656.0,553264.0,545936.0,479984.0,498304.0,501968.0,501968.0,516624.0,520288.0,527616.0,538608.0,531280.0,538608.0,538608.0,531280.0,582576.0,608224.0,626544.0,637536.0,659520.0,575248.0,663184.0,707152.0,567920.0,553264.0,505632.0,522689.92,560221.79,569725.13
Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7328.0,10992.0,10992.0,10992.0,10992.0,10992.0,10992.0,10992.0,14656.0,14656.0,21984.0,18320.0,25648.0,14656.0,21984.0,21984.0,29312.0,36640.0,40304.0,47632.0,43968.0,47632.0,47632.0,54960.0,36640.0,47632.0,47632.0,47632.0,51296.0,47632.0,47632.0,58624.0,62288.0,62288.0,62288.0,62288.0,65952.0,73280.0,95264.0,102592.0,106256.0,109920.0,117248.0,120912.0,142896.0,150224.0,153888.0,168544.0,175872.0,194192.0,190528.0,194192.0,205184.0,216176.0,205184.0,216176.0,230832.0,238160.0,252816.0,252816.0,260144.0,252816.0,271136.0,304112.0,241824.0,257232.98,269631.5,276228.01
Guadeloupe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62288.0,65952.0,65952.0,65952.0,73280.0,80608.0,91600.0,109920.0,109920.0,142896.0,157552.0,175872.0,186864.0,205184.0,216176.0,205184.0,252816.0,289456.0,278464.0,311440.0,304112.0,340752.0,377392.0,406704.0,384720.0,403040.0,494640.0,523952.0,527616.0,538608.0,626544.0,787760.0,762112.0,813408.0,875696.0,890352.0,948976.0,1011264.0,1128512.0,1187136.0,1282400.0,1286064.0,1341024.0,1374000.0,1417968.0,1461936.0,1549872.0,1604832.0,2070160.0,1890624.0,1912608.0,2073824.0,2110464.0,2227712.0,2311984.0,2220384.0,2154432.0,2330304.0,2286336.0,2308320.0,2297328.0,2429232.0,2542816.0,2553808.0,2564800.0,0.0,0.0,0.0
Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10992.0,10992.0,10992.0,10992.0,14656.0,14656.0,14656.0,14656.0,18320.0,619216.0,637536.0,644864.0,681504.0,743792.0,916000.0,978288.0,985616.0,1128512.0,1237956.55,1344242.26,1406470.83,1380852.55,1519935.97,1768969.1,1973945.09,1739597.67,1981332.52,2139062.82,2278116.52,2296436.52,2439302.81,2706626.23,2933615.93,3065519.93,3519529.06,3304905.63,3804453.03,4117133.43,4678018.62,4492606.03,3949466.97,3606809.55,3159885.69,3401060.64,3496848.6,3664627.46,3918399.56,4075235.73,4188202.17,4970142.45,4952074.61,5917910.9,5577171.46,6750797.72,7079302.7,6570343.47,7501578.97,8639363.48,8807044.53,9765786.27,10467711.43,10930465.59,10656755.74,11425138.95,12349835.76,12417131.7,12371726.73,11167913.62,11687504.19,11361478.79,11520531.1,11646558.72,13296742.42,17925428.84,19803255.93,20937056.45,20878046.7
Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164880.0,157552.0,410368.0,615552.0,659520.0,696160.0,699824.0,696160.0,718144.0,725472.0,747456.0,747456.0,791424.0,813408.0,831728.0,802416.0,839056.0,842720.0,886688.0,901344.0,901344.0,945312.0,963632.0,989280.0,981952.0,952640.0,978288.0,992944.0,996608.0,992944.0,1025920.0,1044240.0,1003936.0,1025920.0,1058896.0,1088208.0,1226851.65,1266999.93,1339451.15,1394250.85,1476315.9,1551712.27,1613125.69,1688180.05,1767655.45,1844021.82,1905732.19,1824672.0,1890624.0,1967568.0,2143938.67,2226557.15,2574920.21,2734716.04,2542788.39,2256422.0,2392136.38,2445285.46,2601718.74,2904678.09
Guinea-Bissau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7328.0,3664.0,10992.0,7328.0,7328.0,10992.0,10992.0,10992.0,10992.0,14656.0,18320.0,29312.0,40304.0,47632.0,58624.0,65952.0,65952.0,47632.0,62288.0,58624.0,69616.0,73280.0,65952.0,109920.0,102592.0,113584.0,95264.0,102592.0,102592.0,109920.0,146560.0,142896.0,142896.0,142896.0,161216.0,172208.0,183200.0,194192.0,216176.0,230832.0,172208.0,175872.0,179536.0,183200.0,183200.0,183200.0,183200.0,201520.0,172208.0,194192.0,146560.0,150224.0,153888.0,194192.0,201520.0,212512.0,216176.0,230832.0,227168.0,234496.0,238160.0,245488.0,252816.0,256480.0,271136.0,274578.29,293903.94,331331.31
Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260144.0,285792.0,337088.0,450672.0,472656.0,516624.0,549600.0,534944.0,458000.0,553264.0,659520.0,736464.0,677840.0,615552.0,648528.0,1077216.0,1179808.0,1322704.0,1330032.0,1366672.0,1579184.0,1498576.0,1560864.0,1802688.0,1553536.0,1824672.0,1751392.0,1897952.0,2055504.0,1520560.0,1788032.0,1799024.0,1403312.0,1245760.0,1403312.0,1417968.0,1044240.0,1308048.0,1403312.0,1183472.0,1132176.0,1113856.0,1044240.0,1044240.0,1384992.0,1461936.0,1516896.0,1590176.0,1656128.0,1678112.0,1608496.0,1593840.0,1579184.0,1564528.0,1626816.0,1436288.0,1289728.0,1560864.0,1557200.0,1564528.0,1718416.0,1780704.0,1993216.0,1934592.0,2007872.0,2017874.42,2052738.78,2076572.3
